Dataset,Backbone,Seed,Frozen_Acc,SETTA_Acc,Delta,Improved,Tied,Worse,Test_Change_Rate,Test_Prob_L1_Shift,Alpha,Beta,K,Metric,Num_Props,Train_Time,SETTA_Time,Preprocess_Time,Used_Cache
Cora,GCN,42,80.9000015258789,85.50000190734863,4.600000381469727,1,0,0,12.400000542402267,0.5957841873168945,0.9,0.1,18,jaccard,10,0.0,0.07199189998209476,2.557139200042002,1
Cora,GCN,43,81.00000619888306,85.60000658035278,4.600000381469727,1,0,0,12.300000339746475,0.5975422263145447,0.9,0.1,18,jaccard,10,0.0,0.003931299899704754,2.557139200042002,1
Cora,GCN,44,79.90000247955322,84.00000333786011,4.100000858306885,1,0,0,14.900000393390656,0.6544954776763916,0.9,0.1,18,jaccard,10,0.0,0.004111699992790818,2.557139200042002,1
Cora,GCN,45,80.40000200271606,83.60000252723694,3.200000524520874,1,0,0,14.500001072883606,0.6741770505905151,0.9,0.1,18,jaccard,10,0.0,0.005088099977001548,2.557139200042002,1
Cora,GCN,46,80.60000538825989,85.60000658035278,5.0000011920928955,1,0,0,12.5,0.5909922122955322,0.9,0.1,18,jaccard,10,0.0,0.004059199942275882,2.557139200042002,1
Cora,GCN,47,79.70000505447388,84.20000672340393,4.500001668930054,1,0,0,12.800000607967377,0.6181070804595947,0.9,0.1,18,jaccard,10,0.0,0.0039004000136628747,2.557139200042002,1
Cora,GCN,48,80.80000281333923,85.80000400543213,5.0000011920928955,1,0,0,12.200000882148743,0.5988768339157104,0.9,0.1,18,jaccard,10,0.0,0.003851999994367361,2.557139200042002,1
Cora,GCN,49,80.50000667572021,85.80000400543213,5.299997329711914,1,0,0,12.200000882148743,0.5939196944236755,0.9,0.1,18,jaccard,10,0.0,0.0038894000463187695,2.557139200042002,1
Cora,GCN,50,80.20000457763672,85.50000190734863,5.299997329711914,1,0,0,12.200000882148743,0.6044997572898865,0.9,0.1,18,jaccard,10,0.0,0.003908099955879152,2.557139200042002,1
Cora,GCN,51,80.80000281333923,85.30000448226929,4.500001668930054,1,0,0,12.200000882148743,0.608170747756958,0.9,0.1,18,jaccard,10,0.0,0.003953999956138432,2.557139200042002,1
Cora,GraphSAGE,42,81.2000036239624,84.60000157356262,3.3999979496002197,1,0,0,14.300000667572021,0.618148684501648,0.9,0.1,18,jaccard,10,0.0,0.004106099950149655,2.557139200042002,1
Cora,GraphSAGE,43,78.7000060081482,84.3000054359436,5.59999942779541,1,0,0,14.900000393390656,0.6322753429412842,0.9,0.1,18,jaccard,10,0.0,0.0048970000352710485,2.557139200042002,1
Cora,GraphSAGE,44,79.10000085830688,83.00000429153442,3.900003433227539,1,0,0,15.200001001358032,0.6420309543609619,0.9,0.1,18,jaccard,10,0.0,0.004025300033390522,2.557139200042002,1
Cora,GraphSAGE,45,79.80000376701355,81.60000443458557,1.8000006675720215,1,0,0,14.100000262260437,0.6567374467849731,0.9,0.1,18,jaccard,10,0.0,0.0038406000239774585,2.557139200042002,1
Cora,GraphSAGE,46,77.90000438690186,83.30000638961792,5.4000020027160645,1,0,0,15.300001204013824,0.6596648693084717,0.9,0.1,18,jaccard,10,0.0,0.003835699986666441,2.557139200042002,1
Cora,GraphSAGE,47,80.10000586509705,85.9000027179718,5.799996852874756,1,0,0,14.500001072883606,0.6297551393508911,0.9,0.1,18,jaccard,10,0.0,0.00388329999987036,2.557139200042002,1
Cora,GraphSAGE,48,80.0000011920929,85.20000576972961,5.200004577636719,1,0,0,14.900000393390656,0.5931739807128906,0.9,0.1,18,jaccard,10,0.0,0.004055899917148054,2.557139200042002,1
Cora,GraphSAGE,49,78.90000343322754,83.20000171661377,4.2999982833862305,1,0,0,14.600001275539398,0.640747606754303,0.9,0.1,18,jaccard,10,0.0,0.005240699974820018,2.557139200042002,1
Cora,GraphSAGE,50,78.30000519752502,82.30000138282776,3.9999961853027344,1,0,0,16.200000047683716,0.6439993381500244,0.9,0.1,18,jaccard,10,0.0,0.004840899957343936,2.557139200042002,1
Cora,GraphSAGE,51,78.80000472068787,84.50000286102295,5.699998140335083,1,0,0,15.600000321865082,0.6018528342247009,0.9,0.1,18,jaccard,10,0.0,0.0038747999351471663,2.557139200042002,1
Cora,GAT,42,82.00000524520874,84.40000414848328,2.399998903274536,1,0,0,14.500001072883606,0.7373341917991638,0.9,0.1,18,jaccard,10,0.0,0.004878099891357124,2.557139200042002,1
Cora,GAT,43,80.20000457763672,84.90000367164612,4.699999094009399,1,0,0,12.900000810623169,0.5644552707672119,0.9,0.1,18,jaccard,10,0.0,0.0039953000377863646,2.557139200042002,1
Cora,GAT,44,81.10000491142273,85.9000027179718,4.799997806549072,1,0,0,13.300000131130219,0.6766021847724915,0.9,0.1,18,jaccard,10,0.0,0.003937300061807036,2.557139200042002,1
Cora,GAT,45,80.60000538825989,84.50000286102295,3.8999974727630615,1,0,0,11.700000613927841,0.6765446066856384,0.9,0.1,18,jaccard,10,0.0,0.0038536000065505505,2.557139200042002,1
Cora,GAT,46,82.40000605583191,85.50000190734863,3.0999958515167236,1,0,0,12.300000339746475,0.672661542892456,0.9,0.1,18,jaccard,10,0.0,0.003893699962645769,2.557139200042002,1
Cora,GAT,47,80.70000410079956,85.10000109672546,4.399996995925903,1,0,0,12.700000405311584,0.6310588717460632,0.9,0.1,18,jaccard,10,0.0,0.00406399997882545,2.557139200042002,1
Cora,GAT,48,81.70000314712524,85.20000576972961,3.50000262260437,1,0,0,14.20000046491623,0.6706091165542603,0.9,0.1,18,jaccard,10,0.0,0.0038569000316783786,2.557139200042002,1
Cora,GAT,49,81.5000057220459,85.40000319480896,3.8999974727630615,1,0,0,13.000001013278961,0.5823245048522949,0.9,0.1,18,jaccard,10,0.0,0.003847799962386489,2.557139200042002,1
Cora,GAT,50,80.70000410079956,83.50000381469727,2.799999713897705,1,0,0,13.600000739097595,0.6792539954185486,0.9,0.1,18,jaccard,10,0.0,0.0038969999877735972,2.557139200042002,1
Cora,GAT,51,81.10000491142273,85.60000658035278,4.500001668930054,1,0,0,12.400000542402267,0.6271365284919739,0.9,0.1,18,jaccard,10,0.0,0.004139199969358742,2.557139200042002,1
Cora,GraphTransformer,42,78.1000018119812,83.60000252723694,5.500000715255737,1,0,0,14.300000667572021,0.8432390093803406,0.9,0.1,18,jaccard,10,0.0,0.003740499960258603,2.557139200042002,1
Cora,GraphTransformer,43,78.7000060081482,84.60000157356262,5.899995565414429,1,0,0,13.500000536441803,0.8415257930755615,0.9,0.1,18,jaccard,10,0.0,0.00381530006416142,2.557139200042002,1
Cora,GraphTransformer,44,78.7000060081482,84.60000157356262,5.899995565414429,1,0,0,13.600000739097595,0.8517878651618958,0.9,0.1,18,jaccard,10,0.0,0.003982600057497621,2.557139200042002,1
Cora,GraphTransformer,45,77.80000567436218,83.60000252723694,5.799996852874756,1,0,0,14.300000667572021,0.8695810437202454,0.9,0.1,18,jaccard,10,0.0,0.004608099930919707,2.557139200042002,1
Cora,GraphTransformer,46,78.7000060081482,84.3000054359436,5.59999942779541,1,0,0,13.300000131130219,0.8378453254699707,0.9,0.1,18,jaccard,10,0.0,0.0037764000007882714,2.557139200042002,1
Cora,GraphTransformer,47,77.40000486373901,84.60000157356262,7.199996709823608,1,0,0,15.800000727176666,0.8248952031135559,0.9,0.1,18,jaccard,10,0.0,0.003853500005789101,2.557139200042002,1
Cora,GraphTransformer,48,78.80000472068787,84.50000286102295,5.699998140335083,1,0,0,14.900000393390656,0.8589521050453186,0.9,0.1,18,jaccard,10,0.0,0.003757099970243871,2.557139200042002,1
Cora,GraphTransformer,49,78.60000133514404,84.10000205039978,5.500000715255737,1,0,0,14.500001072883606,0.8644278049468994,0.9,0.1,18,jaccard,10,0.0,0.0038329000817611814,2.557139200042002,1
Cora,GraphTransformer,50,79.50000166893005,84.50000286102295,5.0000011920928955,1,0,0,14.500001072883606,0.8594637513160706,0.9,0.1,18,jaccard,10,0.0,0.003921500057913363,2.557139200042002,1
Cora,GraphTransformer,51,79.10000085830688,84.00000333786011,4.900002479553223,1,0,0,13.700000941753387,0.8296496272087097,0.9,0.1,18,jaccard,10,0.0,0.0038796999724581838,2.557139200042002,1
Cora,GradGateGNN,42,78.90000343322754,84.80000495910645,5.900001525878906,1,0,0,14.500001072883606,0.8573192358016968,0.9,0.1,18,jaccard,10,0.0,0.0038306000642478466,2.557139200042002,1
Cora,GradGateGNN,43,79.10000085830688,83.70000123977661,4.600000381469727,1,0,0,13.600000739097595,0.7801345586776733,0.9,0.1,18,jaccard,10,0.0,0.0038044999819248915,2.557139200042002,1
Cora,GradGateGNN,44,77.10000276565552,83.40000510215759,6.300002336502075,1,0,0,14.600001275539398,0.7855135202407837,0.9,0.1,18,jaccard,10,0.0,0.0038266999181360006,2.557139200042002,1
Cora,GradGateGNN,45,79.80000376701355,84.80000495910645,5.0000011920928955,1,0,0,14.000000059604645,0.8515908718109131,0.9,0.1,18,jaccard,10,0.0,0.008407299988903105,2.557139200042002,1
Cora,GradGateGNN,46,79.50000166893005,84.60000157356262,5.099999904632568,1,0,0,13.80000114440918,0.8250094652175903,0.9,0.1,18,jaccard,10,0.0,0.008383800042793155,2.557139200042002,1
Cora,GradGateGNN,47,78.90000343322754,84.50000286102295,5.59999942779541,1,0,0,12.900000810623169,0.8131697177886963,0.9,0.1,18,jaccard,10,0.0,0.008899700012989342,2.557139200042002,1
Cora,GradGateGNN,48,79.40000295639038,83.90000462532043,4.500001668930054,1,0,0,13.300000131130219,0.8795855045318604,0.9,0.1,18,jaccard,10,0.0,0.009066600003279746,2.557139200042002,1
Cora,GradGateGNN,49,80.0000011920929,84.80000495910645,4.80000376701355,1,0,0,13.40000033378601,0.8429043889045715,0.9,0.1,18,jaccard,10,0.0,0.008534600026905537,2.557139200042002,1
Cora,GradGateGNN,50,80.0000011920929,85.20000576972961,5.200004577636719,1,0,0,13.300000131130219,0.8525754809379578,0.9,0.1,18,jaccard,10,0.0,0.009163300041109324,2.557139200042002,1
Cora,GradGateGNN,51,78.7000060081482,84.20000672340393,5.500000715255737,1,0,0,12.400000542402267,0.8168070912361145,0.9,0.1,18,jaccard,10,0.0,0.008639800013042986,2.557139200042002,1
CiteSeer,GCN,42,67.90000200271606,71.50000333786011,3.600001335144043,1,0,0,17.100000381469727,0.4116035997867584,0.6,0.1,12,jaccard,10,0.0,0.03946110000833869,14.654470000066794,1
CiteSeer,GCN,43,69.10000443458557,71.40000462532043,2.3000001907348633,1,0,0,16.600000858306885,0.40654808282852173,0.6,0.1,12,jaccard,10,0.0,0.03671920008491725,14.654470000066794,1
CiteSeer,GCN,44,68.80000233650208,71.20000123977661,2.399998903274536,1,0,0,18.000000715255737,0.3979785144329071,0.6,0.1,12,jaccard,10,0.0,0.03642619994934648,14.654470000066794,1
CiteSeer,GCN,45,68.50000619888306,71.8000054359436,3.299999237060547,1,0,0,17.000000178813934,0.43204256892204285,0.6,0.1,12,jaccard,10,0.0,0.037356700049713254,14.654470000066794,1
CiteSeer,GCN,46,68.10000538825989,72.60000109672546,4.499995708465576,1,0,0,17.100000381469727,0.39733943343162537,0.6,0.1,12,jaccard,10,0.0,0.0371468000812456,14.654470000066794,1
CiteSeer,GCN,47,67.40000247955322,71.40000462532043,4.000002145767212,1,0,0,16.80000126361847,0.4030904769897461,0.6,0.1,12,jaccard,10,0.0,0.03731669997796416,14.654470000066794,1
CiteSeer,GCN,48,69.0000057220459,71.8000054359436,2.799999713897705,1,0,0,16.4000004529953,0.3888396918773651,0.6,0.1,12,jaccard,10,0.0,0.03675580001436174,14.654470000066794,1
CiteSeer,GCN,49,69.80000138282776,71.10000252723694,1.3000011444091797,1,0,0,16.80000126361847,0.37975698709487915,0.6,0.1,12,jaccard,10,0.0,0.03772439993917942,14.654470000066794,1
CiteSeer,GCN,50,66.60000085830688,70.10000348091125,3.50000262260437,1,0,0,16.200000047683716,0.40314701199531555,0.6,0.1,12,jaccard,10,0.0,0.037070600083097816,14.654470000066794,1
CiteSeer,GCN,51,69.0000057220459,72.10000157356262,3.0999958515167236,1,0,0,17.20000058412552,0.40063342452049255,0.6,0.1,12,jaccard,10,0.0,0.03668300004210323,14.654470000066794,1
CiteSeer,GraphSAGE,42,69.10000443458557,71.8000054359436,2.7000010013580322,1,0,0,17.20000058412552,0.45672890543937683,0.6,0.1,12,jaccard,10,0.0,0.03663069999311119,14.654470000066794,1
CiteSeer,GraphSAGE,43,70.20000219345093,72.60000109672546,2.399998903274536,1,0,0,17.100000381469727,0.4340799152851105,0.6,0.1,12,jaccard,10,0.0,0.03642430005129427,14.654470000066794,1
CiteSeer,GraphSAGE,44,66.80000424385071,71.30000591278076,4.500001668930054,1,0,0,18.60000044107437,0.42336973547935486,0.6,0.1,12,jaccard,10,0.0,0.037055800086818635,14.654470000066794,1
CiteSeer,GraphSAGE,45,68.20000410079956,71.90000414848328,3.700000047683716,1,0,0,17.400000989437103,0.4178779125213623,0.6,0.1,12,jaccard,10,0.0,0.03688779997173697,14.654470000066794,1
CiteSeer,GraphSAGE,46,70.3000009059906,72.30000495910645,2.0000040531158447,1,0,0,16.90000146627426,0.45113861560821533,0.6,0.1,12,jaccard,10,0.0,0.03750350000336766,14.654470000066794,1
CiteSeer,GraphSAGE,47,67.70000457763672,72.40000367164612,4.699999094009399,1,0,0,18.300001323223114,0.4212553799152374,0.6,0.1,12,jaccard,10,0.0,0.036913499934598804,14.654470000066794,1
CiteSeer,GraphSAGE,48,68.90000104904175,71.8000054359436,2.9000043869018555,1,0,0,16.4000004529953,0.44323912262916565,0.6,0.1,12,jaccard,10,0.0,0.036628999980166554,14.654470000066794,1
CiteSeer,GraphSAGE,49,70.20000219345093,72.30000495910645,2.1000027656555176,1,0,0,16.300000250339508,0.43348410725593567,0.6,0.1,12,jaccard,10,0.0,0.036338499980047345,14.654470000066794,1
CiteSeer,GraphSAGE,50,69.60000395774841,72.60000109672546,2.999997138977051,1,0,0,17.000000178813934,0.44962871074676514,0.6,0.1,12,jaccard,10,0.0,0.03641739999875426,14.654470000066794,1
CiteSeer,GraphSAGE,51,71.10000252723694,72.50000238418579,1.3999998569488525,1,0,0,15.700000524520874,0.4442480504512787,0.6,0.1,12,jaccard,10,0.0,0.03640300000552088,14.654470000066794,1
CiteSeer,GAT,42,66.40000343322754,71.20000123977661,4.799997806549072,1,0,0,16.200000047683716,0.42171570658683777,0.6,0.1,12,jaccard,10,0.0,0.03595049993600696,14.654470000066794,1
CiteSeer,GAT,43,68.7000036239624,71.60000205039978,2.899998426437378,1,0,0,15.600000321865082,0.4212929904460907,0.6,0.1,12,jaccard,10,0.0,0.03668640006799251,14.654470000066794,1
CiteSeer,GAT,44,66.10000133514404,70.90000510215759,4.80000376701355,1,0,0,17.800000309944153,0.421368807554245,0.6,0.1,12,jaccard,10,0.0,0.03653189993929118,14.654470000066794,1
CiteSeer,GAT,45,66.50000214576721,71.00000381469727,4.500001668930054,1,0,0,17.900000512599945,0.4234621822834015,0.6,0.1,12,jaccard,10,0.0,0.03615069994702935,14.654470000066794,1
CiteSeer,GAT,46,68.7000036239624,72.40000367164612,3.700000047683716,1,0,0,16.500000655651093,0.41680434346199036,0.6,0.1,12,jaccard,10,0.0,0.037799700046889484,14.654470000066794,1
CiteSeer,GAT,47,66.70000553131104,70.80000042915344,4.099994897842407,1,0,0,16.80000126361847,0.4400814175605774,0.6,0.1,12,jaccard,10,0.0,0.03684590000193566,14.654470000066794,1
CiteSeer,GAT,48,68.10000538825989,72.20000624656677,4.100000858306885,1,0,0,16.500000655651093,0.41329243779182434,0.6,0.1,12,jaccard,10,0.0,0.03703669994138181,14.654470000066794,1
CiteSeer,GAT,49,68.00000071525574,71.10000252723694,3.100001811981201,1,0,0,19.200000166893005,0.4069043695926666,0.6,0.1,12,jaccard,10,0.0,0.036862900014966726,14.654470000066794,1
CiteSeer,GAT,50,67.00000166893005,70.20000219345093,3.200000524520874,1,0,0,17.600001394748688,0.42251741886138916,0.6,0.1,12,jaccard,10,0.0,0.03710989991668612,14.654470000066794,1
CiteSeer,GAT,51,65.30000567436218,69.60000395774841,4.2999982833862305,1,0,0,19.100001454353333,0.429281622171402,0.6,0.1,12,jaccard,10,0.0,0.03641129995230585,14.654470000066794,1
CiteSeer,GraphTransformer,42,67.90000200271606,73.30000400543213,5.4000020027160645,1,0,0,18.400001525878906,0.5664022564888,0.6,0.1,12,jaccard,10,0.0,0.0370266999816522,14.654470000066794,1
CiteSeer,GraphTransformer,43,69.80000138282776,72.40000367164612,2.6000022888183594,1,0,0,18.000000715255737,0.6068259477615356,0.6,0.1,12,jaccard,10,0.0,0.03652449999935925,14.654470000066794,1
CiteSeer,GraphTransformer,44,68.60000491142273,72.50000238418579,3.8999974727630615,1,0,0,18.200001120567322,0.5560519695281982,0.6,0.1,12,jaccard,10,0.0,0.03788950003217906,14.654470000066794,1
CiteSeer,GraphTransformer,45,68.60000491142273,72.60000109672546,3.9999961853027344,1,0,0,18.200001120567322,0.5912669897079468,0.6,0.1,12,jaccard,10,0.0,0.03688180004246533,14.654470000066794,1
CiteSeer,GraphTransformer,46,68.7000036239624,71.10000252723694,2.399998903274536,1,0,0,16.100001335144043,0.5841329097747803,0.6,0.1,12,jaccard,10,0.0,0.03681339998729527,14.654470000066794,1
CiteSeer,GraphTransformer,47,66.2000060081482,72.20000624656677,6.000000238418579,1,0,0,19.200000166893005,0.5840790271759033,0.6,0.1,12,jaccard,10,0.0,0.03686820005532354,14.654470000066794,1
CiteSeer,GraphTransformer,48,67.70000457763672,72.80000448226929,5.099999904632568,1,0,0,18.800000846385956,0.6184713840484619,0.6,0.1,12,jaccard,10,0.0,0.03606469999067485,14.654470000066794,1
CiteSeer,GraphTransformer,49,66.00000262260437,70.90000510215759,4.900002479553223,1,0,0,19.90000158548355,0.5438066124916077,0.6,0.1,12,jaccard,10,0.0,0.036596199963241816,14.654470000066794,1
CiteSeer,GraphTransformer,50,66.80000424385071,71.20000123977661,4.399996995925903,1,0,0,19.200000166893005,0.5927897095680237,0.6,0.1,12,jaccard,10,0.0,0.03614069998729974,14.654470000066794,1
CiteSeer,GraphTransformer,51,67.60000586509705,71.8000054359436,4.199999570846558,1,0,0,18.700000643730164,0.5420253872871399,0.6,0.1,12,jaccard,10,0.0,0.03671600006055087,14.654470000066794,1
CiteSeer,GradGateGNN,42,69.80000138282776,73.90000224113464,4.100000858306885,1,0,0,17.20000058412552,0.6229736804962158,0.6,0.1,12,jaccard,10,0.0,0.036622699932195246,14.654470000066794,1
CiteSeer,GradGateGNN,43,68.60000491142273,72.20000624656677,3.600001335144043,1,0,0,16.200000047683716,0.5675582885742188,0.6,0.1,12,jaccard,10,0.0,0.03658079996239394,14.654470000066794,1
CiteSeer,GradGateGNN,44,67.5000011920929,73.20000529289246,5.7000041007995605,1,0,0,18.700000643730164,0.5416763424873352,0.6,0.1,12,jaccard,10,0.0,0.03611959994304925,14.654470000066794,1
CiteSeer,GradGateGNN,45,68.90000104904175,72.50000238418579,3.600001335144043,1,0,0,15.600000321865082,0.5178185105323792,0.6,0.1,12,jaccard,10,0.0,0.03603680001106113,14.654470000066794,1
CiteSeer,GradGateGNN,46,68.00000071525574,73.20000529289246,5.200004577636719,1,0,0,16.200000047683716,0.5475984811782837,0.6,0.1,12,jaccard,10,0.0,0.03608929994516075,14.654470000066794,1
CiteSeer,GradGateGNN,47,68.20000410079956,71.8000054359436,3.600001335144043,1,0,0,18.000000715255737,0.5206766724586487,0.6,0.1,12,jaccard,10,0.0,0.036639300058595836,14.654470000066794,1
CiteSeer,GradGateGNN,48,68.10000538825989,71.60000205039978,3.4999966621398926,1,0,0,17.70000010728836,0.5338087677955627,0.6,0.1,12,jaccard,10,0.0,0.037028899998404086,14.654470000066794,1
CiteSeer,GradGateGNN,49,70.70000171661377,73.20000529289246,2.5000035762786865,1,0,0,15.900000929832458,0.5957854390144348,0.6,0.1,12,jaccard,10,0.0,0.036229300079867244,14.654470000066794,1
