Dataset,Backbone,Seed,Frozen_Acc,SETTA_Acc,Delta,Improved,Tied,Worse,Test_Change_Rate,Test_Prob_L1_Shift,Alpha,Beta,K,Metric,Num_Props,Train_Time,SETTA_Time,Preprocess_Time,Used_Cache
Computers,GradGateGNN,50,87.55680918693542,88.33848237991333,0.7816731929779053,1,0,0,1.908743940293789,0.04872521758079529,0.4,1.0,25,cosine,1,0.0,0.061887399991974235,2.0041293000103906,1
Computers,GradGateGNN,51,87.63861060142517,88.29303979873657,0.6544291973114014,1,0,0,1.6542447730898857,0.03989243879914284,0.4,1.0,25,cosine,1,0.0,0.06215579994022846,2.0041293000103906,1
Photo,GCN,42,93.12092065811157,93.49673390388489,0.37581324577331543,1,0,0,2.5653595104813576,0.06305345892906189,0.6,1.0,30,cosine,1,0.0,0.02012119989376515,0.7495900999056175,1
Photo,GCN,43,93.30065846443176,93.59477162361145,0.2941131591796875,1,0,0,2.4836601689457893,0.06053438037633896,0.6,1.0,30,cosine,1,0.0,0.019814100000075996,0.7495900999056175,1
Photo,GCN,44,93.16993951797485,93.59477162361145,0.4248321056365967,1,0,0,2.679738588631153,0.06162945181131363,0.6,1.0,30,cosine,1,0.0,0.019680699915625155,0.7495900999056175,1
Photo,GCN,45,93.0065393447876,93.5130774974823,0.5065381526947021,1,0,0,2.549019642174244,0.06057734414935112,0.6,1.0,30,cosine,1,0.0,0.019938700017519295,0.7495900999056175,1
Photo,GCN,46,93.18627715110779,93.61111521720886,0.4248380661010742,1,0,0,2.598039247095585,0.06380308419466019,0.6,1.0,30,cosine,1,0.0,0.019672000082209706,0.7495900999056175,1
Photo,GCN,47,93.33333373069763,93.72549057006836,0.39215683937072754,1,0,0,2.6143791154026985,0.06260654330253601,0.6,1.0,30,cosine,1,0.0,0.0198637000285089,0.7495900999056175,1
Photo,GCN,48,93.15359592437744,93.77451539039612,0.6209194660186768,1,0,0,2.450980432331562,0.05716244876384735,0.6,1.0,30,cosine,1,0.0,0.020027999999001622,0.7495900999056175,1
Photo,GCN,49,93.18627715110779,93.69281530380249,0.5065381526947021,1,0,0,2.4836601689457893,0.057987798005342484,0.6,1.0,30,cosine,1,0.0,0.019917899975553155,0.7495900999056175,1
Photo,GCN,50,93.16993951797485,93.61111521720886,0.4411756992340088,1,0,0,2.450980432331562,0.0623403936624527,0.6,1.0,30,cosine,1,0.0,0.019686699961312115,0.7495900999056175,1
Photo,GCN,51,93.08823943138123,93.69281530380249,0.6045758724212646,1,0,0,2.6960784569382668,0.06402181088924408,0.6,1.0,30,cosine,1,0.0,0.026609799941070378,0.7495900999056175,1
Photo,GraphSAGE,42,94.05229091644287,94.26470994949341,0.2124190330505371,1,0,0,2.17320267111063,0.044477496296167374,0.6,1.0,30,cosine,1,0.0,0.026880200020968914,0.7495900999056175,1
Photo,GraphSAGE,43,93.88889074325562,94.10130977630615,0.2124190330505371,1,0,0,2.401960827410221,0.052899688482284546,0.6,1.0,30,cosine,1,0.0,0.02775360003579408,0.7495900999056175,1
Photo,GraphSAGE,44,94.34641003608704,94.41176652908325,0.06535649299621582,1,0,0,2.1895425394177437,0.0418592132627964,0.6,1.0,30,cosine,1,0.0,0.026721899979747832,0.7495900999056175,1
Photo,GraphSAGE,45,93.95425319671631,94.41176652908325,0.45751333236694336,1,0,0,2.1078431978821754,0.04527995362877846,0.6,1.0,30,cosine,1,0.0,0.026851800037547946,0.7495900999056175,1
Photo,GraphSAGE,46,94.08497214317322,94.52614784240723,0.4411756992340088,1,0,0,1.944444514811039,0.04585305228829384,0.6,1.0,30,cosine,1,0.0,0.026876899995841086,0.7495900999056175,1
Photo,GraphSAGE,47,94.00327205657959,94.3790853023529,0.37581324577331543,1,0,0,2.17320267111063,0.047661468386650085,0.6,1.0,30,cosine,1,0.0,0.026487599941901863,0.7495900999056175,1
Photo,GraphSAGE,48,93.97059082984924,94.3790853023529,0.4084944725036621,1,0,0,2.1078431978821754,0.04698765650391579,0.6,1.0,30,cosine,1,0.0,0.026582800084725022,0.7495900999056175,1
Photo,GraphSAGE,49,93.59477162361145,94.05229091644287,0.4575192928314209,1,0,0,2.2875817492604256,0.04950719326734543,0.6,1.0,30,cosine,1,0.0,0.026812099968083203,0.7495900999056175,1
Photo,GraphSAGE,50,94.18300986289978,94.4444477558136,0.26143789291381836,1,0,0,2.1895425394177437,0.046507176011800766,0.6,1.0,30,cosine,1,0.0,0.02772850007750094,0.7495900999056175,1
Photo,GraphSAGE,51,94.28104758262634,94.59150433540344,0.3104567527770996,1,0,0,1.944444514811039,0.04405682906508446,0.6,1.0,30,cosine,1,0.0,0.02647899999283254,0.7495900999056175,1
Photo,GAT,42,92.97385811805725,93.70915293693542,0.7352948188781738,1,0,0,2.4183006957173347,0.05520521476864815,0.6,1.0,30,cosine,1,0.0,0.02680969994980842,0.7495900999056175,1
Photo,GAT,43,93.12092065811157,93.69281530380249,0.571894645690918,1,0,0,2.1405229344964027,0.05358674004673958,0.6,1.0,30,cosine,1,0.0,0.02671449992340058,0.7495900999056175,1
Photo,GAT,44,92.9411768913269,93.38235855102539,0.44118165969848633,1,0,0,2.3856209591031075,0.052948322147130966,0.6,1.0,30,cosine,1,0.0,0.026942700031213462,0.7495900999056175,1
Photo,GAT,45,92.99020171165466,93.21895837783813,0.22875666618347168,1,0,0,2.4836601689457893,0.04980834946036339,0.6,1.0,30,cosine,1,0.0,0.026651500025764108,0.7495900999056175,1
Photo,GAT,46,93.20261478424072,93.72549057006836,0.5228757858276367,1,0,0,2.222222276031971,0.05187859758734703,0.6,1.0,30,cosine,1,0.0,0.02671169990208,0.7495900999056175,1
Photo,GAT,47,93.25163960456848,93.72549057006836,0.47385096549987793,1,0,0,2.042483724653721,0.05281803011894226,0.6,1.0,30,cosine,1,0.0,0.026705199969001114,0.7495900999056175,1
Photo,GAT,48,93.18627715110779,93.6274528503418,0.4411756992340088,1,0,0,2.17320267111063,0.047866303473711014,0.6,1.0,30,cosine,1,0.0,0.026572000002488494,0.7495900999056175,1
Photo,GAT,49,93.03922057151794,93.36601495742798,0.3267943859100342,1,0,0,2.2385621443390846,0.051563967019319534,0.6,1.0,30,cosine,1,0.0,0.026639900053851306,0.7495900999056175,1
Photo,GAT,50,93.33333373069763,93.74183416366577,0.40850043296813965,1,0,0,1.99346411973238,0.04999971389770508,0.6,1.0,30,cosine,1,0.0,0.026963600073941052,0.7495900999056175,1
Photo,GAT,51,93.26797723770142,94.05229091644287,0.7843136787414551,1,0,0,2.1078431978821754,0.04884903132915497,0.6,1.0,30,cosine,1,0.0,0.026710900012403727,0.7495900999056175,1
Photo,GraphTransformer,42,93.97059082984924,94.42811012268066,0.4575192928314209,1,0,0,1.9281046465039253,0.04474887251853943,0.6,1.0,30,cosine,1,0.0,0.02678449999075383,0.7495900999056175,1
Photo,GraphTransformer,43,94.21569108963013,94.60784792900085,0.39215683937072754,1,0,0,1.8790850415825844,0.03746660426259041,0.6,1.0,30,cosine,1,0.0,0.026851800037547946,0.7495900999056175,1
Photo,GraphTransformer,44,94.03595328330994,94.4444477558136,0.4084944725036621,1,0,0,1.552287582308054,0.04367701709270477,0.6,1.0,30,cosine,1,0.0,0.02665709995198995,0.7495900999056175,1
Photo,GraphTransformer,45,94.03595328330994,94.34641003608704,0.3104567527770996,1,0,0,1.6993464902043343,0.04335156828165054,0.6,1.0,30,cosine,1,0.0,0.026835600030608475,0.7495900999056175,1
Photo,GraphTransformer,46,94.21569108963013,94.54248547554016,0.3267943859100342,1,0,0,1.666666753590107,0.03881506994366646,0.6,1.0,30,cosine,1,0.0,0.0266449999762699,0.7495900999056175,1
Photo,GraphTransformer,47,94.23202872276306,94.55882906913757,0.3268003463745117,1,0,0,1.6830066218972206,0.04128752276301384,0.6,1.0,30,cosine,1,0.0,0.026853199931792915,0.7495900999056175,1
Photo,GraphTransformer,48,94.01960968971252,94.39542889595032,0.37581920623779297,1,0,0,1.5359477140009403,0.03650326654314995,0.6,1.0,30,cosine,1,0.0,0.026867000036872923,0.7495900999056175,1
Photo,GraphTransformer,49,94.01960968971252,94.42811012268066,0.40850043296813965,1,0,0,1.617647148668766,0.040411219000816345,0.6,1.0,30,cosine,1,0.0,0.026783599983900785,0.7495900999056175,1
Photo,GraphTransformer,50,94.4444477558136,94.57516670227051,0.13071894645690918,1,0,0,2.1078431978821754,0.05237836390733719,0.6,1.0,30,cosine,1,0.0,0.02669550001155585,0.7495900999056175,1
Photo,GraphTransformer,51,94.18300986289978,94.47712898254395,0.29411911964416504,1,0,0,1.5849674120545387,0.03315793722867966,0.6,1.0,30,cosine,1,0.0,0.026623500045388937,0.7495900999056175,1
Photo,GradGateGNN,42,93.23529601097107,93.7581717967987,0.5228757858276367,1,0,0,1.7810458317399025,0.04511183500289917,0.6,1.0,30,cosine,1,0.0,0.026941000018268824,0.7495900999056175,1
Photo,GradGateGNN,43,93.15359592437744,93.59477162361145,0.4411756992340088,1,0,0,1.8300654366612434,0.05110017955303192,0.6,1.0,30,cosine,1,0.0,0.02664069994352758,0.7495900999056175,1
Photo,GradGateGNN,44,93.49673390388489,93.90523433685303,0.40850043296813965,1,0,0,1.99346411973238,0.05415031313896179,0.6,1.0,30,cosine,1,0.0,0.02653870009817183,0.7495900999056175,1
Photo,GradGateGNN,45,93.56209635734558,93.95425319671631,0.39215683937072754,1,0,0,1.944444514811039,0.041165031492710114,0.6,1.0,30,cosine,1,0.0,0.02656060003209859,0.7495900999056175,1
Photo,GradGateGNN,46,93.39869618415833,93.98692846298218,0.5882322788238525,1,0,0,1.9281046465039253,0.0460897833108902,0.6,1.0,30,cosine,1,0.0,0.026595099945552647,0.7495900999056175,1
Photo,GradGateGNN,47,93.4477150440216,93.8235342502594,0.37581920623779297,1,0,0,1.552287582308054,0.03619661554694176,0.6,1.0,30,cosine,1,0.0,0.026656500063836575,0.7495900999056175,1
Photo,GradGateGNN,48,93.61111521720886,94.23202872276306,0.6209135055541992,1,0,0,1.5359477140009403,0.04379720240831375,0.6,1.0,30,cosine,1,0.0,0.026522999978624284,0.7495900999056175,1
Photo,GradGateGNN,49,93.34967732429504,93.87255311012268,0.5228757858276367,1,0,0,2.0588235929608345,0.04695811867713928,0.6,1.0,30,cosine,1,0.0,0.026885899947956204,0.7495900999056175,1
Photo,GradGateGNN,50,93.70915293693542,94.15032863616943,0.4411756992340088,1,0,0,2.1078431978821754,0.043005622923374176,0.6,1.0,30,cosine,1,0.0,0.026936300098896027,0.7495900999056175,1
Photo,GradGateGNN,51,93.79085302352905,93.98692846298218,0.196075439453125,1,0,0,1.7647059634327888,0.05622847378253937,0.6,1.0,30,cosine,1,0.0,0.026951499981805682,0.7495900999056175,1
CS,GCN,42,92.89513230323792,94.34747099876404,1.452338695526123,1,0,0,3.661530092358589,0.0602855384349823,0.1,1.0,20,cosine,10,0.0,0.3032199000008404,11.916356600006111,1
CS,GCN,43,92.94968247413635,94.25201416015625,1.3023316860198975,1,0,0,3.63425612449646,0.06211809441447258,0.1,1.0,20,cosine,10,0.0,0.12281610001809895,11.916356600006111,1
CS,GCN,44,92.94286370277405,94.33383345603943,1.3909697532653809,1,0,0,3.6206193268299103,0.059403423219919205,0.1,1.0,20,cosine,10,0.0,0.12351150007452816,11.916356600006111,1
CS,GCN,45,92.92922616004944,94.24519538879395,1.3159692287445068,1,0,0,3.668348491191864,0.060682639479637146,0.1,1.0,20,cosine,10,0.0,0.12380559998564422,11.916356600006111,1
CS,GCN,46,92.97695755958557,94.3202018737793,1.3432443141937256,1,0,0,3.627437725663185,0.059676144272089005,0.1,1.0,20,cosine,10,0.0,0.12300700007472187,11.916356600006111,1
CS,GCN,47,92.82013177871704,94.12246346473694,1.3023316860198975,1,0,0,3.627437725663185,0.058531176298856735,0.1,1.0,20,cosine,10,0.0,0.12309700006153435,11.916356600006111,1
CS,GCN,48,92.90195107460022,94.23837661743164,1.336425542831421,1,0,0,3.5387974232435226,0.059586990624666214,0.1,1.0,20,cosine,10,0.0,0.12279239995405078,11.916356600006111,1
CS,GCN,49,92.80649423599243,94.21792030334473,1.411426067352295,1,0,0,3.6069821566343307,0.059891343116760254,0.1,1.0,20,cosine,10,0.0,0.12247390008997172,11.916356600006111,1
CS,GCN,50,92.90195107460022,94.3202018737793,1.4182507991790771,1,0,0,3.6819856613874435,0.059487953782081604,0.1,1.0,20,cosine,10,0.0,0.12407939997501671,11.916356600006111,1
CS,GCN,51,92.82013177871704,94.18383240699768,1.3637006282806396,1,0,0,3.5865269601345062,0.05709478259086609,0.1,1.0,20,cosine,10,0.0,0.122846300015226,11.916356600006111,1
CS,GraphSAGE,42,93.3519721031189,94.13610100746155,0.7841289043426514,1,0,0,2.3319242522120476,0.0383523628115654,0.1,1.0,20,cosine,10,0.0,0.12336900003720075,11.916356600006111,1
CS,GraphSAGE,43,93.2428777217865,94.00655031204224,0.7636725902557373,1,0,0,2.488749474287033,0.03760692849755287,0.1,1.0,20,cosine,10,0.0,0.12289239990059286,11.916356600006111,1
CS,GraphSAGE,44,93.14742088317871,94.04064416885376,0.8932232856750488,1,0,0,2.4751126766204834,0.03964513540267944,0.1,1.0,20,cosine,10,0.0,0.12298419990111142,11.916356600006111,1
CS,GraphSAGE,45,93.2428777217865,94.13610100746155,0.8932232856750488,1,0,0,2.495568059384823,0.04021143913269043,0.1,1.0,20,cosine,10,0.0,0.12344070000108331,11.916356600006111,1
CS,GraphSAGE,46,93.28379034996033,94.20428276062012,0.92049241065979,1,0,0,2.461475506424904,0.03845135495066643,0.1,1.0,20,cosine,10,0.0,0.12273229996208102,11.916356600006111,1
CS,GraphSAGE,47,93.30424666404724,94.12246346473694,0.8182168006896973,1,0,0,2.5160234421491623,0.03994135186076164,0.1,1.0,20,cosine,10,0.0,0.12329799996223301,11.916356600006111,1
CS,GraphSAGE,48,93.22242140769958,94.08836960792542,0.8659482002258301,1,0,0,2.5432974100112915,0.04060825705528259,0.1,1.0,20,cosine,10,0.0,0.12262340006418526,11.916356600006111,1
CS,GraphSAGE,49,93.16787719726562,94.02018785476685,0.8523106575012207,1,0,0,2.461475506424904,0.04132470488548279,0.1,1.0,20,cosine,10,0.0,0.12319049995858222,11.916356600006111,1
CS,GraphSAGE,50,93.28379034996033,94.18383240699768,0.9000420570373535,1,0,0,2.5501159951090813,0.03982481360435486,0.1,1.0,20,cosine,10,0.0,0.12250729999504983,11.916356600006111,1
CS,GraphSAGE,51,93.1269645690918,94.10882592201233,0.9818613529205322,1,0,0,2.5092050433158875,0.04171307384967804,0.1,1.0,20,cosine,10,0.0,0.1227647999767214,11.916356600006111,1
CS,GAT,42,92.15191602706909,93.63152980804443,1.4796137809753418,1,0,0,3.661530092358589,0.06355058401823044,0.1,1.0,20,cosine,10,0.0,0.12272929993923753,11.916356600006111,1
CS,GAT,43,91.92690849304199,93.4747040271759,1.5477955341339111,1,0,0,3.941088169813156,0.06356029957532883,0.1,1.0,20,cosine,10,0.0,0.12280080001801252,11.916356600006111,1
CS,GAT,44,92.17919111251831,93.68607997894287,1.5068888664245605,1,0,0,3.7228964269161224,0.06035014986991882,0.1,1.0,20,cosine,10,0.0,0.12271789996884763,11.916356600006111,1
CS,GAT,45,92.02236533164978,93.61107349395752,1.5887081623077393,1,0,0,4.043365642428398,0.07113957405090332,0.1,1.0,20,cosine,10,0.0,0.12343819998204708,11.916356600006111,1
CS,GAT,46,92.08373427391052,93.68607997894287,1.6023457050323486,1,0,0,3.9274513721466064,0.06328608095645905,0.1,1.0,20,cosine,10,0.0,0.1235601999796927,11.916356600006111,1
CS,GAT,47,92.15191602706909,93.80881190299988,1.6568958759307861,1,0,0,3.845629468560219,0.060846712440252304,0.1,1.0,20,cosine,10,0.0,0.12277540005743504,11.916356600006111,1
CS,GAT,48,91.98827743530273,93.77471804618835,1.7864406108856201,1,0,0,3.9138145744800568,0.06552949547767639,0.1,1.0,20,cosine,10,0.0,0.12295710004400462,11.916356600006111,1
CS,GAT,49,91.99509620666504,93.63834857940674,1.6432523727416992,1,0,0,3.8115371018648148,0.06254434585571289,0.1,1.0,20,cosine,10,0.0,0.12311189994215965,11.916356600006111,1
CS,GAT,50,92.24737882614136,93.67926120758057,1.431882381439209,1,0,0,3.7842631340026855,0.061855070292949677,0.1,1.0,20,cosine,10,0.0,0.12313909991644323,11.916356600006111,1
CS,GAT,51,92.08373427391052,93.66562366485596,1.5818893909454346,1,0,0,3.9274513721466064,0.06387544423341751,0.1,1.0,20,cosine,10,0.0,0.12291829998139292,11.916356600006111,1
CS,GraphTransformer,42,92.58829951286316,93.52925419807434,0.9409546852111816,1,0,0,2.386472187936306,0.039141666144132614,0.1,1.0,20,cosine,10,0.0,0.12299890001304448,11.916356600006111,1
CS,GraphTransformer,43,92.60193705558777,93.44061613082886,0.8386790752410889,1,0,0,2.3728352040052414,0.03817543387413025,0.1,1.0,20,cosine,10,0.0,0.12273329996969551,11.916356600006111,1
CS,GraphTransformer,44,92.79285669326782,93.66562366485596,0.8727669715881348,1,0,0,2.522842027246952,0.04346635565161705,0.1,1.0,20,cosine,10,0.0,0.12291719997301698,11.916356600006111,1
CS,GraphTransformer,45,92.79285669326782,93.49516034126282,0.7023036479949951,1,0,0,2.2910133004188538,0.04071683809161186,0.1,1.0,20,cosine,10,0.0,0.12271319993305951,11.916356600006111,1
CS,GraphTransformer,46,92.54739284515381,93.30424666404724,0.7568538188934326,1,0,0,2.2228283807635307,0.036512695252895355,0.1,1.0,20,cosine,10,0.0,0.12300090002827346,11.916356600006111,1
CS,GraphTransformer,47,92.58829951286316,93.52925419807434,0.9409546852111816,1,0,0,2.522842027246952,0.04381675273180008,0.1,1.0,20,cosine,10,0.0,0.12282899999991059,11.916356600006111,1
CS,GraphTransformer,48,92.8814947605133,93.57016682624817,0.6886720657348633,1,0,0,2.5705713778734207,0.042102064937353134,0.1,1.0,20,cosine,10,0.0,0.12321170000359416,11.916356600006111,1
CS,GraphTransformer,49,92.74512529373169,93.52243542671204,0.7773101329803467,1,0,0,2.4001091718673706,0.04020373150706291,0.1,1.0,20,cosine,10,0.0,0.12351269996725023,11.916356600006111,1
CS,GraphTransformer,50,92.67694354057312,93.4678852558136,0.7909417152404785,1,0,0,2.5160234421491623,0.03970595821738243,0.1,1.0,20,cosine,10,0.0,0.12304689991287887,11.916356600006111,1
CS,GraphTransformer,51,92.6496684551239,93.4678852558136,0.8182168006896973,1,0,0,2.1887358278036118,0.036281291395425797,0.1,1.0,20,cosine,10,0.0,0.12328860000707209,11.916356600006111,1
CS,GradGateGNN,42,93.27015280723572,93.68607997894287,0.4159271717071533,1,0,0,1.8273558467626572,0.039223238825798035,0.1,1.0,20,cosine,10,0.0,0.12333390000276268,11.916356600006111,1
CS,GradGateGNN,43,93.1406021118164,93.57016682624817,0.4295647144317627,1,0,0,1.970544084906578,0.038581717759370804,0.1,1.0,20,cosine,10,0.0,0.12311379995662719,11.916356600006111,1
CS,GradGateGNN,44,93.21560263633728,93.55652928352356,0.3409266471862793,1,0,0,2.2637393325567245,0.04137304052710533,0.1,1.0,20,cosine,10,0.0,0.12319979991298169,11.916356600006111,1
CS,GradGateGNN,45,93.3519721031189,93.7269926071167,0.37502050399780273,1,0,0,1.8819037824869156,0.03615415096282959,0.1,1.0,20,cosine,10,0.0,0.12250689999200404,11.916356600006111,1
CS,GradGateGNN,46,92.86786317825317,93.28379034996033,0.4159271717071533,1,0,0,2.0182736217975616,0.03649797663092613,0.1,1.0,20,cosine,10,0.0,0.1225121000315994,11.916356600006111,1
CS,GradGateGNN,47,93.52925419807434,93.80881190299988,0.2795577049255371,1,0,0,1.9637256860733032,0.0363481380045414,0.1,1.0,20,cosine,10,0.0,0.12344420002773404,11.916356600006111,1
CS,GradGateGNN,48,93.31787824630737,93.65198612213135,0.3341078758239746,1,0,0,1.8614482134580612,0.03846383094787598,0.1,1.0,20,cosine,10,0.0,0.1233191000064835,11.916356600006111,1
CS,GradGateGNN,49,93.16787719726562,93.51561665534973,0.34773945808410645,1,0,0,2.1273694932460785,0.035788748413324356,0.1,1.0,20,cosine,10,0.0,0.12253489997237921,11.916356600006111,1
CS,GradGateGNN,50,93.1269645690918,93.57016682624817,0.44320225715637207,1,0,0,1.9978180527687073,0.03714881092309952,0.1,1.0,20,cosine,10,0.0,0.12304350000340492,11.916356600006111,1
CS,GradGateGNN,51,93.18832755088806,93.4610664844513,0.2727389335632324,1,0,0,1.8069002777338028,0.03713472932577133,0.1,1.0,20,cosine,10,0.0,0.12292009999509901,11.916356600006111,1
